"Variabilidades","Desenvolvedor","Valor","Total"
"DBL_MANT_DIG",1,"2010-07-01",1034
"DEBUG",1,"2010-07-01",1034
"DEBUG	/* use the same approach as regex.c */",1,"2010-07-01",1034
"DEBUG_EXCEPTION_HANDLING",1,"2010-07-01",1034
"DEBUG_I00AFUNC",1,"2010-07-01",1034
"DEBUG_REGEX",1,"2010-07-01",1034
"DEBUG_VMS",1,"2010-07-01",1034
"DEFAULT_FILETYPE",1,"2010-07-01",1034
"defined __i386__",1,"2010-07-01",1034
"defined (OS2)	/* OS/2, but not family mode */",1,"2010-07-01",1034
"defined OS2",1,"2010-07-01",1034
"defined WIN32",1,"2010-07-01",1034
"DEFINED_ONCE",1,"2010-07-01",1034
"defined(HAVE_TMPFILE)",1,"2010-07-01",1034
"DEFPATH",1,"2010-07-01",1034
"DEPENDS_ON_LIBINTL && ENABLE_NLS &&  libintl_set_relocation_prefix",1,"2010-07-01",1034
"DIRECTORY_SEPARATOR",1,"2010-07-01",1034
"DO_MULTIBYTE && ! COMPILE_WIDE",1,"2010-07-01",1034
"DONTDEF",1,"2010-07-01",1034
"DUP2_MISSING",1,"2010-07-01",1034
"DUPNODE_MACRO",1,"2010-07-01",1034
"DYNAMIC",1,"2010-07-01",1034
"EINTR",1,"2010-07-01",1034
"ELIDE_CODE",1,"2010-07-01",1034
"emacs",1,"2010-07-01",1034
"emacs   /* emacs never uses this */",1,"2010-07-01",1034
"emacs   /* emacs never uses this.  */",1,"2010-07-01",1034
"emacs   /* Emacs never uses this.  */",1,"2010-07-01",1034
"emacs && ! HAVE_BCOPY",1,"2010-07-01",1034
"emacs && ! my_strftime",1,"2010-07-01",1034
"emacs19",1,"2010-07-01",1034
"ENABLE_NLS",1,"2010-07-01",1034
"ENABLE_NLS && (HAVE_LOCALE_H)",1,"2010-07-01",1034
"ENABLE_NLS && (LC_MESSAGES) && HAVE_DCGETTEXT",1,"2010-07-01",1034
"ENFILE",1,"2010-07-01",1034
"errno",1,"2010-07-01",1034
"exit",1,"2010-07-01",1034
"exp",1,"2010-07-01",1034
"EXTRACT_MACROS",1,"2010-07-01",1034
"EXTRACT_MACROS /* To debug the macros.  */",1,"2010-07-01",1034
"F_DUPFD",1,"2010-07-01",1034
"FAST",1,"2010-07-01",1034
"fclose",1,"2010-07-01",1034
"FLT_MANT_DIG",1,"2010-07-01",1034
"FLT_RADIX",1,"2010-07-01",1034
"FMOD_MISSING",1,"2010-07-01",1034
"FUNC_TRACE",1,"2010-07-01",1034
"fwrite",1,"2010-07-01",1034
"GAWK",1,"2010-07-01",1034
"GAWKDEBUG",1,"2010-07-01",1034
"GCVT_MISSING",1,"2010-07-01",1034
"getenv",1,"2010-07-01",1034
"GETGROUPS_NOT_STANDARD",1,"2010-07-01",1034
"GETOPT_COMPAT",1,"2010-07-01",1034
"GETOPT_MISSING",1,"2010-07-01",1034
"GETPGRP_NOARG",1,"2010-07-01",1034
"GETPGRP_VOID",1,"2010-07-01",1034
"gettext_noop",1,"2010-07-01",1034
"GFMT_WORKAROUND",1,"2010-07-01",1034
"GREP",1,"2010-07-01",1034
"HAVE___FSETLOCKING",1,"2010-07-01",1034
"HAVE_ALLOCA",1,"2010-07-01",1034
"HAVE_ARPA_INET_H",1,"2010-07-01",1034
"HAVE_ATEXIT",1,"2010-07-01",1034
"HAVE_CONFIG_H		/* gawk addition */",1,"2010-07-01",1034
"HAVE_FCNTL_H",1,"2010-07-01",1034
"HAVE_GETADDRINFO",1,"2010-07-01",1034
"HAVE_GETC_UNLOCKED",1,"2010-07-01",1034
"HAVE_GETGRENT",1,"2010-07-01",1034
"HAVE_GETPGRENT",1,"2010-07-01",1034
"HAVE_GETRLIMIT &&  RLIMIT_STACK",1,"2010-07-01",1034
"HAVE_GRANTPT",1,"2010-07-01",1034
"HAVE_INTMAX_T",1,"2010-07-01",1034
"HAVE_INTTYPES_H ||  _LIBC",1,"2010-07-01",1034
"HAVE_LANGINFO_CODESET &&  MBS_SUPPORT",1,"2010-07-01",1034
"HAVE_LC_MESSAGES && (LC_MESSAGES)",1,"2010-07-01",1034
"HAVE_LIBINTL_H",1,"2010-07-01",1034
"HAVE_LIBINTL_H ||  _LIBC",1,"2010-07-01",1034
"HAVE_LIBINTL_H ||  (_LIBC)",1,"2010-07-01",1034
"HAVE_LIBSIGSEGV",1,"2010-07-01",1034
"HAVE_LOCALE_H ||  _LIBC",1,"2010-07-01",1034
"HAVE_LONG_DOUBLE",1,"2010-07-01",1034
"HAVE_LONG_LONG",1,"2010-07-01",1034
"HAVE_MCHECK_H",1,"2010-07-01",1034
"HAVE_MEMCMP",1,"2010-07-01",1034
"HAVE_MEMCPY",1,"2010-07-01",1034
"HAVE_MEMMOVE",1,"2010-07-01",1034
"HAVE_MEMPCPY",1,"2010-07-01",1034
"HAVE_MEMPCPY ||  _LIBC",1,"2010-07-01",1034
"HAVE_MEMSET",1,"2010-07-01",1034
"HAVE_MKTIME",1,"2010-07-01",1034
"HAVE_MMAP",1,"2010-07-01",1034
"HAVE_MMAP_ANONYMOUS",1,"2010-07-01",1034
"HAVE_MTRACE",1,"2010-07-01",1034
"HAVE_NETDB_H",1,"2010-07-01",1034
"HAVE_NETINET_IN_H",1,"2010-07-01",1034
"HAVE_NL_TYPES_H",1,"2010-07-01",1034
"HAVE_PORTALS",1,"2010-07-01",1034
"HAVE_RANDOM",1,"2010-07-01",1034
"HAVE_SETLOCALE &&  HAVE_LC_MESSAGES \",1,"2010-07-01",1034
"HAVE_SETLOCALE &&  HAVE_LC_MESSAGES &&  HAVE_LOCALE_NULL",1,"2010-07-01",1034
"HAVE_SETRLIMIT &&  RLIMIT_STACK",1,"2010-07-01",1034
"HAVE_SIGSEGV_H",1,"2010-07-01",1034
"HAVE_SNPRINTF",1,"2010-07-01",1034
"HAVE_SOCKADDR_STORAGE",1,"2010-07-01",1034
"HAVE_ST_BLKSIZE",1,"2010-07-01",1034
"HAVE_STACK_OVERFLOW_RECOVERY",1,"2010-07-01",1034
"HAVE_STDINT_H_WITH_UINTMAX ||  _LIBC",1,"2010-07-01",1034
"HAVE_STRCHR",1,"2010-07-01",1034
"HAVE_STRERROR",1,"2010-07-01",1034
"HAVE_STRFTIME",1,"2010-07-01",1034
"HAVE_STRFTIME && ! ( _NL_CURRENT && HAVE_STRUCT_ERA_ENTRY)",1,"2010-07-01",1034
"HAVE_STRING_H ||  _LIBC",1,"2010-07-01",1034
"HAVE_STRINGIZE	/* if it supports #, it probably supports ## too */",1,"2010-07-01",1034
"HAVE_STRNCASECMP",1,"2010-07-01",1034
"HAVE_STROPTS_H",1,"2010-07-01",1034
"HAVE_STRTOD",1,"2010-07-01",1034
"HAVE_STRTOUL",1,"2010-07-01",1034
"HAVE_STRTOUL ||  _LIBC",1,"2010-07-01",1034
"HAVE_SYS_PARAM_H",1,"2010-07-01",1034
"HAVE_SYS_PARAM_H && ! PATH_MAX && ! MAXPATHLEN",1,"2010-07-01",1034
"HAVE_SYS_PARAM_H ||  _LIBC",1,"2010-07-01",1034
"HAVE_SYS_SOCKET_H",1,"2010-07-01",1034
"HAVE_SYS_TIME_H		/* gawk addition */",1,"2010-07-01",1034
"HAVE_SYS_TYPES_H",1,"2010-07-01",1034
"HAVE_SYS_WAIT_H",1,"2010-07-01",1034
"HAVE_SYS_WAIT_H	/* Posix compatible sys/wait.h */",1,"2010-07-01",1034
"HAVE_SYSCONF_PAGESIZE",1,"2010-07-01",1034
"HAVE_SYSTEM",1,"2010-07-01",1034
"HAVE_TERMIOS_H",1,"2010-07-01",1034
"HAVE_TM_NAME",1,"2010-07-01",1034
"HAVE_TM_ZONE",1,"2010-07-01",1034
"HAVE_TSEARCH ||  _LIBC",1,"2010-07-01",1034
"HAVE_TZNAME",1,"2010-07-01",1034
"HAVE_TZSET",1,"2010-07-01",1034
"HAVE_UINTMAX_T",1,"2010-07-01",1034
"HAVE_UNISTD_H",1,"2010-07-01",1034
"HAVE_UNISTD_H ||  _LIBC",1,"2010-07-01",1034
"HAVE_USLEEP",1,"2010-07-01",1034
"HAVE_WCHAR_T",1,"2010-07-01",1034
"HAVE_WCTYPE_H &&  HAVE_WCHAR_H &&  HAVE_MBRTOWC",1,"2010-07-01",1034
"HAVE_WINT_T",1,"2010-07-01",1034
"HPUX_EXT",1,"2010-07-01",1034
"I_PUSH",1,"2010-07-01",1034
"IN_GCC",1,"2010-07-01",1034
"IN_LIBINTL",1,"2010-07-01",1034
"IN_LIBRARY",1,"2010-07-01",1034
"INHIBIT_STRING_HEADER",1,"2010-07-01",1034
"INIT_FAILURE_ALLOC",1,"2010-07-01",1034
"INSIDE_RECURSION",1,"2010-07-01",1034
"INT_IS_16BIT",1,"2010-07-01",1034
"INT_MAX",1,"2010-07-01",1034
"INT_MIN",1,"2010-07-01",1034
"INT_STRLEN_BOUND",1,"2010-07-01",1034
"INTBITS",1,"2010-07-01",1034
"internal_function",1,"2010-07-01",1034
"INTMAX_MIN",1,"2010-07-01",1034
"INTUSE",1,"2010-07-01",1034
"INTVARDEF",1,"2010-07-01",1034
"INVALID_HANDLE",1,"2010-07-01",1034
"isascii",1,"2010-07-01",1034
"isblank",1,"2010-07-01",1034
"isgraph",1,"2010-07-01",1034
"ISGRAPH_MISSING",1,"2010-07-01",1034
"ISO_DATE_EXT",1,"2010-07-01",1034
"ISSLASH",1,"2010-07-01",1034
"L_XTND",1,"2010-07-01",1034
"LC_ALL",1,"2010-07-01",1034
"LC_COLLATE",1,"2010-07-01",1034
"LC_CTYPE",1,"2010-07-01",1034
"LC_MESSAGES",1,"2010-07-01",1034
"LC_MESSAGES_COMPAT",1,"2010-07-01",1034
"LC_MONETARY",1,"2010-07-01",1034
"LC_NUMERIC",1,"2010-07-01",1034
"LC_RESPONSE",1,"2010-07-01",1034
"LC_TIME",1,"2010-07-01",1034
"LDBL_MANT_DIG",1,"2010-07-01",1034
"LEAP_SECONDS_POSSIBLE",1,"2010-07-01",1034
"LIBC",1,"2010-07-01",1034
"lint",1,"2010-07-01",1034
"linux",1,"2010-07-01",1034
"log",1,"2010-07-01",1034
"M_I86LM",1,"2010-07-01",1034
"MAILHEADER_EXT",1,"2010-07-01",1034
"MAKE_A_HEROIC_EFFORT",1,"2010-07-01",1034
"malloc",1,"2010-07-01",1034
"MALLOCDEBUG",1,"2010-07-01",1034
"MAP_FAILED",1,"2010-07-01",1034
"MATCH_MAY_ALLOCATE",1,"2010-07-01",1034
"MATCH_MAY_ALLOCATE /* otherwise, these are global.  */",1,"2010-07-01",1034
"MATCH_MAY_ALLOCATE /* otherwise, this is global.  */",1,"2010-07-01",1034
"maybe",1,"2010-07-01",1034
"MBS_SUPPORT",1,"2010-07-01",1034
"MEMCMP_MISSING",1,"2010-07-01",1034
"MEMCOPY",1,"2010-07-01",1034
"MEMCPY_MISSING",1,"2010-07-01",1034
"MEMDEBUG",1,"2010-07-01",1034
"MEMMOVE",1,"2010-07-01",1034
"MEMSET_MISSING",1,"2010-07-01",1034
"MPROF",1,"2010-07-01",1034
"MSDOS",1,"2010-07-01",1034
"MSG_PEEK",1,"2010-07-01",1034
"my_strftime",1,"2010-07-01",1034
"NEVER",1,"2010-07-01",1034
"NeXT",1,"2010-07-01",1034
"NFAILURES",1,"2010-07-01",1034
"NO_ALLOCA",1,"2010-07-01",1034
"NO_CHECK_SHELL",1,"2010-07-01",1034
"NO_DCL_CMD",1,"2010-07-01",1034
"NO_LINT",1,"2010-07-01",1034
"NO_MBSUPPORT",1,"2010-07-01",1034
"NO_PROFILING",1,"2010-07-01",1034
"NO_TTY_FWRITE",1,"2010-07-01",1034
"NO_VMS_ARGS      /* real code is in \"vms/vms_args.c\" */",1,"2010-07-01",1034
"NO_VMS_PIPES",1,"2010-07-01",1034
"NO_VMS_PIPES     /* real code is in \"vms/vms_popen.c\" */",1,"2010-07-01",1034
"NO_XMALLOC",1,"2010-07-01",1034
"NOMEMCMP",1,"2010-07-01",1034
"NONDECDATA",1,"2010-07-01",1034
"NOSTALGIA",1,"2010-07-01",1034
"not_yet",1,"2010-07-01",1034
"notdef",1,"2010-07-01",1034
"NOTDEF",1,"2010-07-01",1034
"NULL",1,"2010-07-01",1034
"O_ACCMODE",1,"2010-07-01",1034
"O_BINARY",1,"2010-07-01",1034
"O_RDONLY",1,"2010-07-01",1034
"offsetof",1,"2010-07-01",1034
"open",1,"2010-07-01",1034
"OS2",1,"2010-07-01",1034
"OS2 ||  __EMX__",1,"2010-07-01",1034
"PARAMS",1,"2010-07-01",1034
"PATFETCH",1,"2010-07-01",1034
"PIC &&  INSTALLDIR",1,"2010-07-01",1034
"PIPES_SIMULATED",1,"2010-07-01",1034
"PIPES_SIMULATED		/* real pipes */",1,"2010-07-01",1034
"POSIX_SEMANTICS",1,"2010-07-01",1034
"POSIX2_DATE",1,"2010-07-01",1034
"PROFILING",1,"2010-07-01",1034
"PTR",1,"2010-07-01",1034
"RANDOM_MISSING",1,"2010-07-01",1034
"RE_ENABLE_I18N",1,"2010-07-01",1034
"RE_TOKEN_INIT_BUG",1,"2010-07-01",1034
"REALLYMEAN",1,"2010-07-01",1034
"REGEX_MALLOC",1,"2010-07-01",1034
"REL_ALLOC",1,"2010-07-01",1034
"REL_ALLOC &&  REGEX_MALLOC",1,"2010-07-01",1034
"RELAXED_CONTINUATION",1,"2010-07-01",1034
"RTLD_GLOBAL",1,"2010-07-01",1034
"S_IFDOOR",1,"2010-07-01",1034
"S_IFDOOR	/* Solaris weirdness */",1,"2010-07-01",1034
"S_IFIFO",1,"2010-07-01",1034
"S_IFLNK",1,"2010-07-01",1034
"S_IFSOCK",1,"2010-07-01",1034
"sequent",1,"2010-07-01",1034
"setbit",1,"2010-07-01",1034
"setbit  /* surprise - setbit and clrbit are macros on NeXT */",1,"2010-07-01",1034
"short",1,"2010-07-01",1034
"SHUT_RD",1,"2010-07-01",1034
"SHUT_RDWR",1,"2010-07-01",1034
"SHUT_WR",1,"2010-07-01",1034
"SIGALRM",1,"2010-07-01",1034
"SIGBUS",1,"2010-07-01",1034
"SIGCHLD",1,"2010-07-01",1034
"SIGCLD",1,"2010-07-01",1034
"SIGHUP",1,"2010-07-01",1034
"SIGINT",1,"2010-07-01",1034
"SIGIO",1,"2010-07-01",1034
"SIGLOST",1,"2010-07-01",1034
"SIGN_EXTEND_CHAR",1,"2010-07-01",1034
"SIGPIPE",1,"2010-07-01",1034
"SIGPOLL",1,"2010-07-01",1034
"SIGPROF",1,"2010-07-01",1034
"SIGPWR",1,"2010-07-01",1034
"SIGQUIT",1,"2010-07-01",1034
"SIGSEGV_EXC_STATE_TYPE",1,"2010-07-01",1034
"SIGSEGV_FAULT_ADDRESS_FROM_SIGINFO",1,"2010-07-01",1034
"SIGSEGV_FAULT_STACKPOINTER",1,"2010-07-01",1034
"SIGSTKSZ",1,"2010-07-01",1034
"SIGTERM",1,"2010-07-01",1034
"SIGURG",1,"2010-07-01",1034
"SIGUSR1",1,"2010-07-01",1034
"SIGUSR2",1,"2010-07-01",1034
"SIGVTALRM",1,"2010-07-01",1034
"SIGWINCH",1,"2010-07-01",1034
"SIGXCPU",1,"2010-07-01",1034
"SIGXFSZ",1,"2010-07-01",1034
"SIZE_MAX",1,"2010-07-01",1034
"SIZE_MAX	/* C99 constant, can't rely on it everywhere */",1,"2010-07-01",1034
"SLOWIO",1,"2010-07-01",1034
"SNPRINTF_REENTRANT",1,"2010-07-01",1034
"SO_LINGER",1,"2010-07-01",1034
"SOCK_RAW",1,"2010-07-01",1034
"SOLARIS",1,"2010-07-01",1034
"somtime_in_the_future",1,"2010-07-01",1034
"sparc",1,"2010-07-01",1034
"SRANDOM_PROTO",1,"2010-07-01",1034
"SS_DISABLE",1,"2010-07-01",1034
"SS_ONSTACK",1,"2010-07-01",1034
"SSIZE_MAX",1,"2010-07-01",1034
"STACK_DIRECTION",1,"2010-07-01",1034
"static",1,"2010-07-01",1034
"STATIC",1,"2010-07-01",1034
"STDC_HEADERS",1,"2010-07-01",1034
"STDC_HEADERS && ! emacs",1,"2010-07-01",1034
"STDC_HEADERS ||  _LIBC",1,"2010-07-01",1034
"STDC_HEADERS ||  HAVE_STRING_H ||  _LIBC",1,"2010-07-01",1034
"STDC_HEADERS || (! isascii && ! HAVE_ISASCII)",1,"2010-07-01",1034
"STRCASE_MISSING",1,"2010-07-01",1034
"STRCHR_MISSING",1,"2010-07-01",1034
"strerror",1,"2010-07-01",1034
"STRERROR_MISSING",1,"2010-07-01",1034
"STRFTIME_MISSING",1,"2010-07-01",1034
"STRICT",1,"2010-07-01",1034
"STRICT	/* strict new awk compatibility */",1,"2010-07-01",1034
"STRICT	/* strict Unix awk compatibility */",1,"2010-07-01",1034
"STRTOD_MISSING",1,"2010-07-01",1034
"STRTOL_MISSING",1,"2010-07-01",1034
"sun",1,"2010-07-01",1034
"sun386",1,"2010-07-01",1034
"sun386			/* Can't cast unsigned (int/long) from ptr->value */",1,"2010-07-01",1034
"sun386		/* Can't cast unsigned (int/long) from ptr->value */",1,"2010-07-01",1034
"SUNOS_EXT",1,"2010-07-01",1034
"SWITCH_ENUM_BUG",1,"2010-07-01",1034
"Sword",1,"2010-07-01",1034
"Sword /* must be non-zero in some of the tests below... */",1,"2010-07-01",1034
"SYNTAX_TABLE",1,"2010-07-01",1034
"SYSTEM_MISSING",1,"2010-07-01",1034
"SYSV",1,"2010-07-01",1034
"SYSV_EXT",1,"2010-07-01",1034
"TANDEM",1,"2010-07-01",1034
"test",1,"2010-07-01",1034
"TEST",1,"2010-07-01",1034
"TEST_STRFTIME",1,"2010-07-01",1034
"this_is_really_slow",1,"2010-07-01",1034
"TIME_T_IN_SYS_TYPES",1,"2010-07-01",1034
"TIME_T_IN_SYS_TYPES_H",1,"2010-07-01",1034
"TIME_T_MAX",1,"2010-07-01",1034
"TIME_T_MIN",1,"2010-07-01",1034
"TIME_T_UNSIGNED",1,"2010-07-01",1034
"TIME_WITH_SYS_TIME",1,"2010-07-01",1034
"TIOCSCTTY",1,"2010-07-01",1034
"TM_ZONE_MISSING",1,"2010-07-01",1034
"TMPNAM_MISSING",1,"2010-07-01",1034
"TRANSLATE",1,"2010-07-01",1034
"TREE_EVAL_MACRO",1,"2010-07-01",1034
"TZNAME_MISSING",1,"2010-07-01",1034
"TZSET_MISSING",1,"2010-07-01",1034
"UINTMAX_MAX",1,"2010-07-01",1034
"ULONG_MAX",1,"2010-07-01",1034
"USE_BROKEN_XPG4",1,"2010-07-01",1034
"USE_PURE_ASCII",1,"2010-07-01",1034
"USE_WEAK_SEEDING",1,"2010-07-01",1034
"USG",1,"2010-07-01",1034
"va_dcl",1,"2010-07-01",1034
"VAX11C",1,"2010-07-01",1034
"VAXC",1,"2010-07-01",1034
"VAXC_BUILTINS",1,"2010-07-01",1034
"VAXCRTL",1,"2010-07-01",1034
"VEOF",1,"2010-07-01",1034
"VERASE",1,"2010-07-01",1034
"VINTR",1,"2010-07-01",1034
"VKILL",1,"2010-07-01",1034
"VM_REGION_BASIC_INFO",1,"2010-07-01",1034
"VMS",1,"2010-07-01",1034
"VMS	/* \"device:[root.][directory.subdir]GAWK.EXE;n\" -> \"GAWK\" */",1,"2010-07-01",1034
"VMS	/* \"path/name\" -> \"name\" */",1,"2010-07-01",1034
"VMS	/* (strchr not equal implies either or both not NULL) */",1,"2010-07-01",1034
"VMS_EXT",1,"2010-07-01",1034
"VMS_V7",1,"2010-07-01",1034
"VQUIT",1,"2010-07-01",1034
"WCHAR",1,"2010-07-01",1034
"weak_alias",1,"2010-07-01",1034
"WIN32",1,"2010-07-01",1034
"WSTRCUR",1,"2010-07-01",1034
"X3J11",1,"2010-07-01",1034
"YY_",1,"2010-07-01",1034
"YY_LOCATION_PRINT",1,"2010-07-01",1034
"YYDEBUG",1,"2010-07-01",1034
"YYDEBUG != 0 ||  (YYERROR_VERBOSE)",1,"2010-07-01",1034
"YYERROR_VERBOSE",1,"2010-07-01",1034
"YYFAIL",1,"2010-07-01",1034
"YYIMPROVE",1,"2010-07-01",1034
"YYIMPURE",1,"2010-07-01",1034
"YYINITDEPTH",1,"2010-07-01",1034
"YYLEX_PARAM",1,"2010-07-01",1034
"YYLLOC_DEFAULT",1,"2010-07-01",1034
"YYLSP_NEEDED",1,"2010-07-01",1034
"YYLTYPE",1,"2010-07-01",1034
"YYMAXDEPTH",1,"2010-07-01",1034
"YYMAXLIMIT",1,"2010-07-01",1034
"yyoverflow",1,"2010-07-01",1034
"YYPARSE_PARAM",1,"2010-07-01",1034
"YYPARSE_RETURN_TYPE",1,"2010-07-01",1034
"YYPRINT",1,"2010-07-01",1034
"YYPURE",1,"2010-07-01",1034
"YYSIZE_T",1,"2010-07-01",1034
"YYSTACK_USE_ALLOCA",1,"2010-07-01",1034
"YYSTYPE",1,"2010-07-01",1034
"YYTOKEN_TABLE",1,"2010-07-01",1034
"YYTOKENTYPE",1,"2010-07-01",1034
"YYTYPE_INT16",1,"2010-07-01",1034
"YYTYPE_INT8",1,"2010-07-01",1034
"YYTYPE_UINT16",1,"2010-07-01",1034
"YYTYPE_UINT8",1,"2010-07-01",1034
"ZOS_USS",1,"2010-07-01",1034
"! (OS2)",1,"2010-11-01",1034
"! (OS2) && ! ((VMS) && (__DECC))",1,"2010-11-01",1034
"!(NEED_SETENV)",1,"2010-11-01",1034
"( __STDC__ ||  __C99__FUNC__      ||  __cplusplus ||  _MSC_VER)",1,"2010-11-01",1034
"(__osf__) && !(_OSF_SOURCE)",1,"2010-11-01",1034
"(!  yyoverflow      && (!  __cplusplus 	 || ( YYSTYPE_IS_TRIVIAL && YYSTYPE_IS_TRIVIAL)))",1,"2010-11-01",1034
"(GAWKDEBUG) || (ARRAYDEBUG)",1,"2010-11-01",1034
"(OS2) || (__EMX__) || (__CYGWIN__)",1,"2010-11-01",1034
"(PROFILING) || (DEBUGGING)",1,"2010-11-01",1034
"(VMS) || (OS2) || (__EMX__)",1,"2010-11-01",1034
"DEBUGGING",1,"2010-11-01",1034
"FD_CLOEXEC",1,"2010-11-01",1034
"HAVE_LIBREADLINE",1,"2010-11-01",1034
"HAVE_SETENV",1,"2010-11-01",1034
"HAVE_STRCOLL",1,"2010-11-01",1034
"HAVE_SYS_WAIT_H	/* POSIX compatible sys/wait.h */",1,"2010-11-01",1034
"RL_READLINE_VERSION		/* < 4.2a */",1,"2010-11-01",1034
"! ((VMS) && (__DECC))",1,"2010-12-01",1034
"(__DJGPP__) || (__MINGW32__)",1,"2010-12-01",1034
"(__EMX__) || (__CYGWIN__)",1,"2010-12-01",1034
"(__MINGW32__)",1,"2010-12-01",1034
"(VMS) || (__EMX__)",1,"2010-12-01",1034
"AF_INET",1,"2010-12-01",1034
"AF_INET6",1,"2010-12-01",1034
"AF_UNSPEC",1,"2010-12-01",1034
"__GLIBC__",1,"2011-01-01",1034
"(__DJGPP__) || (__MINGW32__) || (__EMX__) || (__CYGWIN__)",1,"2011-01-01",1034
"(__DJGPP__) || (__MINGW32__) || (VMS) || (__EMX__)",1,"2011-01-01",1034
"HAVE_LOCALE_H",1,"2011-01-01",1034
"DEBUG /* most debugging functionality moved to separate DGAWK program */",1,"2011-03-01",1034
"YYCOPY_NEEDED && YYCOPY_NEEDED",1,"2011-05-01",1034
"ARRAYDEBUG",2,"2011-08-01",1034
"HAVE_SYS_IOCTL_H",1,"2011-08-01",1034
"HAVE_LANGINFO_CODESET && MBS_SUPPORT",1,"2011-09-01",1034
"!(HAVE_WCTYPE) || !(HAVE_ISWCTYPE)",1,"2011-11-01",1034
"HAVE_ISWCTYPE",1,"2011-11-01",1034
"HAVE_WCSCOLL",1,"2011-11-01",1034
"HAVE_WCTYPE",1,"2011-11-01",1034
"(HAVE_TERMIOS_H) && ! (ZOS_USS)",1,"2011-12-01",1034
"(__GNU_LIBRARY__) ||  (__CYGWIN__)",1,"2012-03-01",1034
"(__GNU_LIBRARY__) ||  (__CYGWIN__) || (DJGPP)",1,"2012-03-01",1034
"MIN",1,"2012-03-01",1034
"AI_ADDRCONFIG	/* not everyone has this symbol */",1,"2012-04-01",1034
"! (__DJGPP__) && ! (MSDOS) && ! (_MSC_VER) \",1,"2012-05-01",1034
"(__GNU_LIBRARY__) ||  (__CYGWIN__) || (__DJGPP__)",1,"2012-05-01",1034
"HAVE_STDBOOL_H",1,"2012-05-01",1034
"(LC_ALL)",1,"2012-06-01",1034
"FNM_CASEFOLD",1,"2012-07-01",1034
"FNM_FILE_NAME",1,"2012-07-01",1034
"FNM_LEADING_DIR",1,"2012-07-01",1034
"HAVE_FNMATCH",1,"2012-07-01",1034
"HAVE_FNMATCH_H",1,"2012-07-01",1034
"__FTS_COMPAT_LENGTH",1,"2012-08-01",1034
"! yyoverflow || YYERROR_VERBOSE",1,"2012-08-01",1034
"!(__FTS_COMPAT_TAILINGSLASH)",1,"2012-08-01",1034
"!(FTS_ALLOC_ALIGNED)",1,"2012-08-01",1034
"(__FTS_COMPAT_LENGTH)",1,"2012-08-01",1034
"(__FTS_COMPAT_LEVEL)",1,"2012-08-01",1034
"(ALIGNBYTES) && (ALIGN)",1,"2012-08-01",1034
"(FTS_ALLOC_ALIGNED)",1,"2012-08-01",1034
"(HAVE_FTS_H) && (HAVE_FTS_OPEN) && (HAVE_FTS_READ)",1,"2012-08-01",1034
"(HAVE_STRUCT_DIRENT_D_NAMLEN)",1,"2012-08-01",1034
"DT_DIR",1,"2012-08-01",1034
"DTF_HIDEW",1,"2012-08-01",1034
"fts_nitems_truncate",1,"2012-08-01",1034
"fts_pathlen_truncate",1,"2012-08-01",1034
"FTS_WHITEOUT",1,"2012-08-01",1034
"ftsent_namelen_truncate",1,"2012-08-01",1034
"ftsent_pathlen_truncate",1,"2012-08-01",1034
"HAVE_FTS_ROUTINES",1,"2012-08-01",1034
"HAVE_GETDTABLESIZE",1,"2012-08-01",1034
"O_CLOEXEC",1,"2012-08-01",1034
"__uint32_t",1,"2012-09-01",1034
"(ZOS_USS)",1,"2012-09-01",1034
"YY_IGNORE_MAYBE_UNINITIALIZED_BEGIN",1,"2012-10-01",1034
"YYLVAL_INITIALIZE",1,"2012-10-01",1034
"! (__MINGW32__) && ! (VMS)",1,"2012-11-01",1034
"HAVE_SETSID",1,"2012-11-01",1034
"SHLIBEXT	/* for vms, for now */",1,"2012-11-01",1034
"YY_INITIAL_VALUE",1,"2012-11-01",1034
"(HAVE_GRANTPT) && ! (HAVE_POSIX_OPENPT)",1,"2012-12-01",1034
"HAVE_POSIX_OPENPT",1,"2012-12-01",1034
"_LIBC || ! __GNU_LIBRARY__",1,"2013-02-01",1034
"(HAVE_GETSYSTEMTIMEASFILETIME)",1,"2013-02-01",1034
"defined(HAVE_GETSYSTEMTIMEASFILETIME)",1,"2013-02-01",1034
"(GAWK) && (LIBC_IS_BORKED)",1,"2013-03-01",1034
"LIBC_IS_BORKED",1,"2013-03-01",1034
"MAX",1,"2013-03-01",1034
"__attribute__",1,"2013-04-01",1034
"(__GNU_LIBRARY__) ||  (__CYGWIN__) || (__DJGPP__) || (__APPLE__)",1,"2013-05-01",1034
"(DEV_BSIZE)",1,"2013-05-01",1034
"defined __MINGW32__",1,"2013-05-01",1034
"defined _AIX && defined _I386",1,"2013-05-01",1034
"defined hpux || defined __hpux__ || defined __hpux",1,"2013-05-01",1034
"defined(_WIN32)",1,"2013-05-01",1034
"defined(S_BLKSIZE)",1,"2013-05-01",1034
"HAVE_STRUCT_STAT_ST_BLKSIZE",1,"2013-05-01",1034
"(F_GETFL)",1,"2013-06-01",1034
"(HAVE_SELECT) && (HAVE_SYS_SELECT_H)",1,"2013-06-01",1034
"(VMS)",1,"2013-06-01",1034
"defined(MAJOR_IN_SYSMACROS)",1,"2013-06-01",1034
